x,y,label,lane,dose,seed
-3.2965543,10.84893,7,dpmm-contrastive,w=1,0
-2.6951635,10.785495,7,dpmm-contrastive,w=1,0
-3.4178274,8.272985,5,dpmm-contrastive,w=1,0
-3.3325617,10.940329,7,dpmm-contrastive,w=1,0
-3.2618237,9.508441,5,dpmm-contrastive,w=1,0
-2.0822039,4.665705,4,dpmm-contrastive,w=1,0
-0.10211649,-1.5987211,9,dpmm-contrastive,w=1,0
-2.5835633,8.316598,4,dpmm-contrastive,w=1,0
-0.18310352,-0.7688518,6,dpmm-contrastive,w=1,0
4.9906473,3.3193128,1,dpmm-contrastive,w=1,0
3.1448076,-3.4461172,0,dpmm-contrastive,w=1,0
-2.264622,8.007654,4,dpmm-contrastive,w=1,0
5.7459803,4.2324786,1,dpmm-contrastive,w=1,0
-5.741201,8.445343,7,dpmm-contrastive,w=1,0
0.27867648,-2.3236113,6,dpmm-contrastive,w=1,0
1.7847056,-2.5557458,2,dpmm-contrastive,w=1,0
4.3118043,2.050522,1,dpmm-contrastive,w=1,0
3.417218,-2.2658758,0,dpmm-contrastive,w=1,0
3.224785,-3.642931,2,dpmm-contrastive,w=1,0
-3.3053818,11.2672415,7,dpmm-contrastive,w=1,0
-3.920895,10.032394,7,dpmm-contrastive,w=1,0
-2.005765,5.6302648,4,dpmm-contrastive,w=1,0
-4.8956394,10.138986,7,dpmm-contrastive,w=1,0
-3.2738092,10.873546,7,dpmm-contrastive,w=1,0
5.6142926,4.108526,1,dpmm-contrastive,w=1,0
-5.7194867,9.275426,7,dpmm-contrastive,w=1,0
3.1766121,-0.39415485,2,dpmm-contrastive,w=1,0
-2.4503026,-1.7440565,9,dpmm-contrastive,w=1,0
-3.3992362,10.216355,7,dpmm-contrastive,w=1,0
5.681675,3.9873497,1,dpmm-contrastive,w=1,0
3.1241407,-2.7997637,0,dpmm-contrastive,w=1,0
-1.2802715,-2.1916466,9,dpmm-contrastive,w=1,0
-0.9782645,-1.9849918,0,dpmm-contrastive,w=1,0
-0.4040589,-0.3984464,8,dpmm-contrastive,w=1,0
-0.92000467,-2.4838157,9,dpmm-contrastive,w=1,0
1.8841724,-2.7086334,6,dpmm-contrastive,w=1,0
-2.2170935,-1.9526777,9,dpmm-contrastive,w=1,0
-3.6460786,11.1243105,7,dpmm-contrastive,w=1,0
-1.9959741,5.3725796,4,dpmm-contrastive,w=1,0
0.43842226,-1.1536869,0,dpmm-contrastive,w=1,0
2.9105008,-3.123148,2,dpmm-contrastive,w=1,0
-0.07494578,-2.4137952,0,dpmm-contrastive,w=1,0
-2.9899347,10.551144,7,dpmm-contrastive,w=1,0
-2.6051788,8.3135605,5,dpmm-contrastive,w=1,0
-5.360816,9.1316805,7,dpmm-contrastive,w=1,0
4.9162216,3.2139266,1,dpmm-contrastive,w=1,0
-3.2797055,8.8661785,2,dpmm-contrastive,w=1,0
-1.9089615,4.269489,4,dpmm-contrastive,w=1,0
-4.7526493,9.192974,7,dpmm-contrastive,w=1,0
5.137222,3.5658607,1,dpmm-contrastive,w=1,0
2.581036,-2.3997831,0,dpmm-contrastive,w=1,0
-4.756255,9.87702,7,dpmm-contrastive,w=1,0
-5.16591,9.348117,7,dpmm-contrastive,w=1,0
-2.052554,4.8092766,4,dpmm-contrastive,w=1,0
-4.6597204,9.959928,7,dpmm-contrastive,w=1,0
-3.2756217,8.762408,5,dpmm-contrastive,w=1,0
5.394633,4.2263007,1,dpmm-contrastive,w=1,0
-2.4813218,7.840846,4,dpmm-contrastive,w=1,0
3.110961,-1.0894266,7,dpmm-contrastive,w=1,0
5.4846644,4.2957263,1,dpmm-contrastive,w=1,0
3.1748612,-2.7584596,0,dpmm-contrastive,w=1,0
-2.5894337,9.548626,7,dpmm-contrastive,w=1,0
-2.7387884,10.381771,7,dpmm-contrastive,w=1,0
2.7983394,-3.346418,2,dpmm-contrastive,w=1,0
5.8022056,4.1476703,1,dpmm-contrastive,w=1,0
2.9415655,-3.2476904,2,dpmm-contrastive,w=1,0
-5.4640303,9.352583,8,dpmm-contrastive,w=1,0
4.07442,1.6059818,1,dpmm-contrastive,w=1,0
3.3452067,-2.025992,8,dpmm-contrastive,w=1,0
3.1589732,-3.651145,2,dpmm-contrastive,w=1,0
-3.717098,8.766029,5,dpmm-contrastive,w=1,0
-1.366484,0.7236739,3,dpmm-contrastive,w=1,0
-2.3618953,-0.39629337,6,dpmm-contrastive,w=1,0
-3.2464056,8.867898,5,dpmm-contrastive,w=1,0
-3.7579873,8.528243,5,dpmm-contrastive,w=1,0
-2.8875568,-1.3289077,9,dpmm-contrastive,w=1,0
-2.362493,8.976282,5,dpmm-contrastive,w=1,0
-0.5657793,-2.3728542,9,dpmm-contrastive,w=1,0
3.222115,-3.6224318,0,dpmm-contrastive,w=1,0
5.4321055,4.1913977,1,dpmm-contrastive,w=1,0
2.7714107,-0.7561561,0,dpmm-contrastive,w=1,0
-1.9170035,4.4808564,4,dpmm-contrastive,w=1,0
-0.38966733,-0.70875716,6,dpmm-contrastive,w=1,0
-4.3702717,9.1585245,5,dpmm-contrastive,w=1,0
-2.5677836,-0.6561056,6,dpmm-contrastive,w=1,0
-2.6585822,-1.3236126,9,dpmm-contrastive,w=1,0
-0.74143445,-1.9801126,6,dpmm-contrastive,w=1,0
3.2761886,0.49202296,8,dpmm-contrastive,w=1,0
2.7732286,-3.0937805,0,dpmm-contrastive,w=1,0
-1.2678877,0.67623335,3,dpmm-contrastive,w=1,0
-2.9841254,-1.261989,9,dpmm-contrastive,w=1,0
3.2970626,-3.7188733,2,dpmm-contrastive,w=1,0
-5.8208246,8.909563,7,dpmm-contrastive,w=1,0
-2.5406384,-0.61289966,6,dpmm-contrastive,w=1,0
-0.8461774,0.18274249,2,dpmm-contrastive,w=1,0
-4.0208383,11.103247,7,dpmm-contrastive,w=1,0
0.73382896,-2.0973704,9,dpmm-contrastive,w=1,0
-2.753735,10.684667,7,dpmm-contrastive,w=1,0
5.0852094,3.3753433,1,dpmm-contrastive,w=1,0
-5.4109793,9.448387,7,dpmm-contrastive,w=1,0
-0.1518114,-0.9800042,0,dpmm-contrastive,w=1,0
-5.9987645,8.862175,0,dpmm-contrastive,w=1,0
-2.836529,7.646938,4,dpmm-contrastive,w=1,0
-3.1575918,9.385529,5,dpmm-contrastive,w=1,0
-2.406501,8.569932,5,dpmm-contrastive,w=1,0
1.0327605,-2.1821694,0,dpmm-contrastive,w=1,0
-1.9146875,4.5587525,4,dpmm-contrastive,w=1,0
-5.6641984,9.203882,0,dpmm-contrastive,w=1,0
-1.1651596,-2.3426182,9,dpmm-contrastive,w=1,0
-4.85252,9.289135,7,dpmm-contrastive,w=1,0
-0.62005967,-0.31307417,8,dpmm-contrastive,w=1,0
-1.9616932,5.5404687,4,dpmm-contrastive,w=1,0
-2.3553813,9.3185835,5,dpmm-contrastive,w=1,0
-4.146059,10.978525,7,dpmm-contrastive,w=1,0
5.5043097,3.85802,1,dpmm-contrastive,w=1,0
-1.9854673,-1.5723646,6,dpmm-contrastive,w=1,0
3.139267,-0.9466127,0,dpmm-contrastive,w=1,0
-3.2199757,7.9783406,4,dpmm-contrastive,w=1,0
4.8681703,3.141757,1,dpmm-contrastive,w=1,0
3.2572138,-1.970397,0,dpmm-contrastive,w=1,0
-2.552713,8.627434,5,dpmm-contrastive,w=1,0
1.0679265,-2.0891676,9,dpmm-contrastive,w=1,0
-2.8303835,-1.3623108,9,dpmm-contrastive,w=1,0
1.8606282,-2.830217,2,dpmm-contrastive,w=1,0
-3.7757764,11.181439,7,dpmm-contrastive,w=1,0
-2.3645961,-1.7960194,9,dpmm-contrastive,w=1,0
-1.2060941,0.45132038,3,dpmm-contrastive,w=1,0
-2.9309602,9.649125,5,dpmm-contrastive,w=1,0
5.485697,4.3427505,1,dpmm-contrastive,w=1,0
-4.942008,10.082418,7,dpmm-contrastive,w=1,0
3.3679495,-2.1176648,0,dpmm-contrastive,w=1,0
-4.4937444,10.570978,7,dpmm-contrastive,w=1,0
-2.9097426,11.258314,7,dpmm-contrastive,w=1,0
2.6066146,-0.9770356,0,dpmm-contrastive,w=1,0
3.848186,1.2203455,8,dpmm-contrastive,w=1,0
0.3605067,-1.3855441,9,dpmm-contrastive,w=1,0
-5.932531,8.985489,7,dpmm-contrastive,w=1,0
3.3321908,-1.6669399,0,dpmm-contrastive,w=1,0
-0.25930908,-0.79808027,0,dpmm-contrastive,w=1,0
5.895443,4.232975,1,dpmm-contrastive,w=1,0
0.37596068,-1.1093054,0,dpmm-contrastive,w=1,0
3.9985428,1.511845,1,dpmm-contrastive,w=1,0
-4.7737317,9.628017,7,dpmm-contrastive,w=1,0
2.3568935,-2.7086666,8,dpmm-contrastive,w=1,0
-2.593442,-0.71605206,6,dpmm-contrastive,w=1,0
-3.698122,11.307123,7,dpmm-contrastive,w=1,0
-3.4149191,11.247323,7,dpmm-contrastive,w=1,0
-3.1255474,9.485082,5,dpmm-contrastive,w=1,0
3.283746,-0.8083096,0,dpmm-contrastive,w=1,0
-2.6126835,-1.246574,9,dpmm-contrastive,w=1,0
-2.8101704,9.558499,7,dpmm-contrastive,w=1,0
-3.1062615,10.852041,7,dpmm-contrastive,w=1,0
3.029896,-0.9296203,2,dpmm-contrastive,w=1,0
-3.380238,8.690326,5,dpmm-contrastive,w=1,0
-2.1702642,9.224254,5,dpmm-contrastive,w=1,0
5.928399,4.2207456,1,dpmm-contrastive,w=1,0
-4.6189795,9.864593,7,dpmm-contrastive,w=1,0
-4.089697,10.905164,7,dpmm-contrastive,w=1,0
3.144071,-2.8887408,0,dpmm-contrastive,w=1,0
-4.0363574,9.804907,7,dpmm-contrastive,w=1,0
-2.1400926,9.084892,5,dpmm-contrastive,w=1,0
3.153652,-2.6062818,2,dpmm-contrastive,w=1,0
4.8388724,3.099977,1,dpmm-contrastive,w=1,0
-1.1900576,-2.389131,9,dpmm-contrastive,w=1,0
2.6418178,-2.5513046,0,dpmm-contrastive,w=1,0
-2.0370116,4.3271794,4,dpmm-contrastive,w=1,0
-3.3733523,8.514223,5,dpmm-contrastive,w=1,0
-2.5122154,8.6701765,5,dpmm-contrastive,w=1,0
2.2264016,-3.1015444,2,dpmm-contrastive,w=1,0
1.6962084,-2.135288,0,dpmm-contrastive,w=1,0
3.4100862,-3.3501945,0,dpmm-contrastive,w=1,0
-4.3998694,10.076557,7,dpmm-contrastive,w=1,0
-0.8205576,-2.4079127,9,dpmm-contrastive,w=1,0
-1.9631574,4.475194,4,dpmm-contrastive,w=1,0
-1.393378,0.5152849,3,dpmm-contrastive,w=1,0
